validation_sample_id,case_category,recommended_priority,model_name,direction_forward,gamma,alpha_index_forward,alpha,segment_initial_phi_forward,segment_peak_phi_forward,final_phi_forward,transport_retention_forward,final_sync_forward,final_energy_forward,initial_coupling_entropy_global_forward,segment_initial_coupling_entropy_forward,final_coupling_entropy_forward,coupling_entropy_drop_forward,final_coupling_spectral_radius_forward,coupling_concentration_forward,final_M_saturation_fraction_forward,final_C_saturation_fraction_forward,segment_M_saturation_max_forward,segment_C_saturation_max_forward,memory_regime_forward,direction_backward,alpha_index_backward,segment_initial_phi_backward,segment_peak_phi_backward,final_phi_backward,transport_retention_backward,final_sync_backward,final_energy_backward,initial_coupling_entropy_global_backward,segment_initial_coupling_entropy_backward,final_coupling_entropy_backward,coupling_entropy_drop_backward,final_coupling_spectral_radius_backward,coupling_concentration_backward,final_M_saturation_fraction_backward,final_C_saturation_fraction_backward,segment_M_saturation_max_backward,segment_C_saturation_max_backward,memory_regime_backward,H_phi,H_sync,H_entropy,H_spectral_radius,saturation_warning_forward,saturation_warning_backward,saturation_warning_any,memory_strength,hysteresis_detected,topology_only_memory_soft,topology_only_memory_strict,transport_memory_dominant,coupled_transport_topology_memory,low_memory,delta_final_phi_abs,delta_spectral_radius_abs,topology_only_score
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,self_reinforced_transport,C,base_stabilized_coupling,forward,0.2,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0252881960795594,2.4570351352126023,0.6645708447037152,0.1712072866417337,0.4933635580619814,0.0012361566893144,15.622306427548436,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0029838625790902,0.0602410301791937,0.0,0.0,0.0,0.2692637264817154,2.4570351352126023,2.4570351352126023,2.614321081390377,-0.1572859461777742,0.2376471012289978,1.4989239164532009,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,2.4431137947486428,0.9947983514887564,False,False,False,0.498261912802161,True,True,True,False,False,False,0.0,0.2364109445396834,1.9874019017846143
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,self_reinforced_transport,C,base_stabilized_coupling,forward,0.2,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0252881960795594,2.4570351352126023,0.6645708447037152,0.1712072866417337,0.4933635580619814,0.0012361566893144,15.622306427548436,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0029838625790902,0.0602410301791937,0.0,0.0,0.0,0.2692637264817154,2.4570351352126023,2.4570351352126023,2.614321081390377,-0.1572859461777742,0.2376471012289978,1.4989239164532009,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,2.4431137947486428,0.9947983514887564,False,False,False,0.498261912802161,True,True,True,False,False,False,0.0,0.2364109445396834,1.9874019017846143
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.2,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0252881960795594,2.4570351352126023,0.6645708447037152,0.1712072866417337,0.4933635580619814,0.0012361566893144,15.622306427548436,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0029838625790902,0.0602410301791937,0.0,0.0,0.0,0.2692637264817154,2.4570351352126023,2.4570351352126023,2.614321081390377,-0.1572859461777742,0.2376471012289978,1.4989239164532009,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,2.4431137947486428,0.9947983514887564,False,False,False,0.498261912802161,True,True,True,False,False,False,0.0,0.2364109445396834,1.9874019017846143
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.2,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0252881960795594,2.4570351352126023,0.6645708447037152,0.1712072866417337,0.4933635580619814,0.0012361566893144,15.622306427548436,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0029838625790902,0.0602410301791937,0.0,0.0,0.0,0.2692637264817154,2.4570351352126023,2.4570351352126023,2.614321081390377,-0.1572859461777742,0.2376471012289978,1.4989239164532009,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,2.4431137947486428,0.9947983514887564,False,False,False,0.498261912802161,True,True,True,False,False,False,0.0,0.2364109445396834,1.9874019017846143
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,stable_synchronization_island,B,base_stabilized_coupling,forward,0.2,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0252881960795594,2.4570351352126023,0.6645708447037152,0.1712072866417337,0.4933635580619814,0.0012361566893144,15.622306427548436,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0029838625790902,0.0602410301791937,0.0,0.0,0.0,0.2692637264817154,2.4570351352126023,2.4570351352126023,2.614321081390377,-0.1572859461777742,0.2376471012289978,1.4989239164532009,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,2.4431137947486428,0.9947983514887564,False,False,False,0.498261912802161,True,True,True,False,False,False,0.0,0.2364109445396834,1.9874019017846143
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,stable_synchronization_island,B,base_stabilized_coupling,forward,0.2,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0252881960795594,2.4570351352126023,0.6645708447037152,0.1712072866417337,0.4933635580619814,0.0012361566893144,15.622306427548436,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0029838625790902,0.0602410301791937,0.0,0.0,0.0,0.2692637264817154,2.4570351352126023,2.4570351352126023,2.614321081390377,-0.1572859461777742,0.2376471012289978,1.4989239164532009,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,2.4431137947486428,0.9947983514887564,False,False,False,0.498261912802161,True,True,True,False,False,False,0.0,0.2364109445396834,1.9874019017846143
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,mixed_adaptive_topology_response,B,gradient_driven_coupling,forward,0.2,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0253743396270859,2.347284191955556,0.6595355539546505,0.1726061339326671,0.4869294200219833,0.0012511198465702,15.61310226388376,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0029838625790902,0.0480183479931178,0.0,0.0,0.0,0.2805432776626073,2.347284191955556,2.347284191955556,2.5208669970209514,-0.1735828050653953,0.2477565169359663,1.6763930424528255,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,2.348260863088284,0.9949502040832754,False,False,False,0.497599595838746,True,True,True,False,False,False,0.0,0.2465053970893961,1.9757194348525062
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,mixed_adaptive_topology_response,B,gradient_driven_coupling,forward,0.2,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0253743396270859,2.347284191955556,0.6595355539546505,0.1726061339326671,0.4869294200219833,0.0012511198465702,15.61310226388376,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0029838625790902,0.0480183479931178,0.0,0.0,0.0,0.2805432776626073,2.347284191955556,2.347284191955556,2.5208669970209514,-0.1735828050653953,0.2477565169359663,1.6763930424528255,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,2.348260863088284,0.9949502040832754,False,False,False,0.497599595838746,True,True,True,False,False,False,0.0,0.2465053970893961,1.9757194348525062
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.2,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0260456846186178,2.4570351352126023,1.7878491074392762,0.6645708447037152,1.1232782627355609,0.000999572475489,14.09615963962145,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.1388017821085317,2.4570351352126023,2.614321081390377,2.522971232122139,0.0913498492682376,0.0867860848910416,1.7743720459435368,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,1.858400387418424,0.9884823416365368,False,False,False,0.4952823501150165,True,True,True,False,False,False,0.0,0.0857865124155526,1.9574172528791403
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.2,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0260456846186178,2.4570351352126023,1.7878491074392762,0.6645708447037152,1.1232782627355609,0.000999572475489,14.09615963962145,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.1388017821085317,2.4570351352126023,2.614321081390377,2.522971232122139,0.0913498492682376,0.0867860848910416,1.7743720459435368,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,1.858400387418424,0.9884823416365368,False,False,False,0.4952823501150165,True,True,True,False,False,False,0.0,0.0857865124155526,1.9574172528791403
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,self_reinforced_transport,C,base_stabilized_coupling,forward,0.2,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0260456846186178,2.4570351352126023,1.7878491074392762,0.6645708447037152,1.1232782627355609,0.000999572475489,14.09615963962145,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.1388017821085317,2.4570351352126023,2.614321081390377,2.522971232122139,0.0913498492682376,0.0867860848910416,1.7743720459435368,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,1.858400387418424,0.9884823416365368,False,False,False,0.4952823501150165,True,True,True,False,False,False,0.0,0.0857865124155526,1.9574172528791403
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,self_reinforced_transport,C,base_stabilized_coupling,forward,0.2,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0260456846186178,2.4570351352126023,1.7878491074392762,0.6645708447037152,1.1232782627355609,0.000999572475489,14.09615963962145,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.1388017821085317,2.4570351352126023,2.614321081390377,2.522971232122139,0.0913498492682376,0.0867860848910416,1.7743720459435368,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,1.858400387418424,0.9884823416365368,False,False,False,0.4952823501150165,True,True,True,False,False,False,0.0,0.0857865124155526,1.9574172528791403
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,stable_synchronization_island,B,base_stabilized_coupling,forward,0.2,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0260456846186178,2.4570351352126023,1.7878491074392762,0.6645708447037152,1.1232782627355609,0.000999572475489,14.09615963962145,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.1388017821085317,2.4570351352126023,2.614321081390377,2.522971232122139,0.0913498492682376,0.0867860848910416,1.7743720459435368,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,1.858400387418424,0.9884823416365368,False,False,False,0.4952823501150165,True,True,True,False,False,False,0.0,0.0857865124155526,1.9574172528791403
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,stable_synchronization_island,B,base_stabilized_coupling,forward,0.2,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0260456846186178,2.4570351352126023,1.7878491074392762,0.6645708447037152,1.1232782627355609,0.000999572475489,14.09615963962145,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.1388017821085317,2.4570351352126023,2.614321081390377,2.522971232122139,0.0913498492682376,0.0867860848910416,1.7743720459435368,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,1.858400387418424,0.9884823416365368,False,False,False,0.4952823501150165,True,True,True,False,False,False,0.0,0.0857865124155526,1.9574172528791403
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,mixed_adaptive_topology_response,B,gradient_driven_coupling,forward,0.2,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0262334632515376,2.347284191955556,1.7411342968411263,0.6595355539546505,1.081598742886476,0.001024650819033,14.075500627053414,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.1456119742961162,2.347284191955556,2.5208669970209514,2.435934081208643,0.0849329158123084,0.0921227642044622,1.8603834917123336,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,1.7763985272539924,0.9888773331014282,False,False,False,0.4946808178691946,True,True,True,False,False,False,0.0,0.09109811338542921,1.9459779248174045
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,mixed_adaptive_topology_response,B,gradient_driven_coupling,forward,0.2,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0262334632515376,2.347284191955556,1.7411342968411263,0.6595355539546505,1.081598742886476,0.001024650819033,14.075500627053414,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.1456119742961162,2.347284191955556,2.5208669970209514,2.435934081208643,0.0849329158123084,0.0921227642044622,1.8603834917123336,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,1.7763985272539924,0.9888773331014282,False,False,False,0.4946808178691946,True,True,True,False,False,False,0.0,0.09109811338542921,1.9459779248174045
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.2,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0277505817506635,2.4570351352126023,2.542286180775955,1.7878491074392762,0.7544370733366788,0.000793324520726,8.995723696649032,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0657516020399773,2.4570351352126023,2.522971232122139,2.4703507078870324,0.0526205242351065,0.0250907951529095,2.17708410784352,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.6825016004477562,0.9683818501223388,False,False,False,0.4853552664521533,True,True,True,False,False,False,0.0,0.0242974706321835,1.913648122311688
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.2,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0277505817506635,2.4570351352126023,2.542286180775955,1.7878491074392762,0.7544370733366788,0.000793324520726,8.995723696649032,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0657516020399773,2.4570351352126023,2.522971232122139,2.4703507078870324,0.0526205242351065,0.0250907951529095,2.17708410784352,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.6825016004477562,0.9683818501223388,False,False,False,0.4853552664521533,True,True,True,False,False,False,0.0,0.0242974706321835,1.913648122311688
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,self_reinforced_transport,C,base_stabilized_coupling,forward,0.2,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0277505817506635,2.4570351352126023,2.542286180775955,1.7878491074392762,0.7544370733366788,0.000793324520726,8.995723696649032,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0657516020399773,2.4570351352126023,2.522971232122139,2.4703507078870324,0.0526205242351065,0.0250907951529095,2.17708410784352,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.6825016004477562,0.9683818501223388,False,False,False,0.4853552664521533,True,True,True,False,False,False,0.0,0.0242974706321835,1.913648122311688
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,stable_synchronization_island,B,base_stabilized_coupling,forward,0.2,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0277505817506635,2.4570351352126023,2.542286180775955,1.7878491074392762,0.7544370733366788,0.000793324520726,8.995723696649032,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0657516020399773,2.4570351352126023,2.522971232122139,2.4703507078870324,0.0526205242351065,0.0250907951529095,2.17708410784352,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.6825016004477562,0.9683818501223388,False,False,False,0.4853552664521533,True,True,True,False,False,False,0.0,0.0242974706321835,1.913648122311688
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,stable_synchronization_island,B,base_stabilized_coupling,forward,0.2,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0277505817506635,2.4570351352126023,2.542286180775955,1.7878491074392762,0.7544370733366788,0.000793324520726,8.995723696649032,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0657516020399773,2.4570351352126023,2.522971232122139,2.4703507078870324,0.0526205242351065,0.0250907951529095,2.17708410784352,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.6825016004477562,0.9683818501223388,False,False,False,0.4853552664521533,True,True,True,False,False,False,0.0,0.0242974706321835,1.913648122311688
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,self_reinforced_transport,C,base_stabilized_coupling,forward,0.2,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0277505817506635,2.4570351352126023,2.542286180775955,1.7878491074392762,0.7544370733366788,0.000793324520726,8.995723696649032,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0657516020399773,2.4570351352126023,2.522971232122139,2.4703507078870324,0.0526205242351065,0.0250907951529095,2.17708410784352,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.6825016004477562,0.9683818501223388,False,False,False,0.4853552664521533,True,True,True,False,False,False,0.0,0.0242974706321835,1.913648122311688
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,mixed_adaptive_topology_response,B,gradient_driven_coupling,forward,0.2,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0281631816662925,2.347284191955556,2.461001180883508,1.7411342968411263,0.7198668840423812,0.0008405531881077,9.03849797050427,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0689862596553138,2.347284191955556,2.435934081208643,2.389281304485633,0.0466527767230098,0.0269639024858351,2.2423721260319485,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.6481470076445066,0.9688267234493192,False,False,False,0.4837157845037864,True,True,True,False,False,False,0.0,0.0261233492977274,1.9022586761120412
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,mixed_adaptive_topology_response,B,gradient_driven_coupling,forward,0.2,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0281631816662925,2.347284191955556,2.461001180883508,1.7411342968411263,0.7198668840423812,0.0008405531881077,9.03849797050427,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0689862596553138,2.347284191955556,2.435934081208643,2.389281304485633,0.0466527767230098,0.0269639024858351,2.2423721260319485,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.6481470076445066,0.9688267234493192,False,False,False,0.4837157845037864,True,True,True,False,False,False,0.0,0.0261233492977274,1.9022586761120412
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,self_reinforced_transport,C,base_stabilized_coupling,forward,0.2,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0728392080217116,2.4570351352126023,2.467252168755457,2.5334817236782445,-0.0662295549227875,0.0136744518685442,1.6565382695832451,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0277353308219183,2.4570351352126023,2.4007644506557755,2.3418283897381578,0.0589360609176177,0.0003697378594215,4.17459950149936,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1916533339400867,0.9729614127170214,False,False,False,0.3996654232072665,True,True,True,False,False,False,0.0,0.013304714009122701,1.8708904067998615
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,stable_synchronization_island,B,base_stabilized_coupling,forward,0.2,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0728392080217116,2.4570351352126023,2.467252168755457,2.5334817236782445,-0.0662295549227875,0.0136744518685442,1.6565382695832451,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0277353308219183,2.4570351352126023,2.4007644506557755,2.3418283897381578,0.0589360609176177,0.0003697378594215,4.17459950149936,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1916533339400867,0.9729614127170214,False,False,False,0.3996654232072665,True,True,True,False,False,False,0.0,0.013304714009122701,1.8708904067998615
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,stable_synchronization_island,B,base_stabilized_coupling,forward,0.2,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0728392080217116,2.4570351352126023,2.467252168755457,2.5334817236782445,-0.0662295549227875,0.0136744518685442,1.6565382695832451,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0277353308219183,2.4570351352126023,2.4007644506557755,2.3418283897381578,0.0589360609176177,0.0003697378594215,4.17459950149936,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1916533339400867,0.9729614127170214,False,False,False,0.3996654232072665,True,True,True,False,False,False,0.0,0.013304714009122701,1.8708904067998615
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,self_reinforced_transport,C,base_stabilized_coupling,forward,0.2,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0728392080217116,2.4570351352126023,2.467252168755457,2.5334817236782445,-0.0662295549227875,0.0136744518685442,1.6565382695832451,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0277353308219183,2.4570351352126023,2.4007644506557755,2.3418283897381578,0.0589360609176177,0.0003697378594215,4.17459950149936,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1916533339400867,0.9729614127170214,False,False,False,0.3996654232072665,True,True,True,False,False,False,0.0,0.013304714009122701,1.8708904067998615
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.2,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0728392080217116,2.4570351352126023,2.467252168755457,2.5334817236782445,-0.0662295549227875,0.0136744518685442,1.6565382695832451,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0277353308219183,2.4570351352126023,2.4007644506557755,2.3418283897381578,0.0589360609176177,0.0003697378594215,4.17459950149936,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1916533339400867,0.9729614127170214,False,False,False,0.3996654232072665,True,True,True,False,False,False,0.0,0.013304714009122701,1.8708904067998615
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.2,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0728392080217116,2.4570351352126023,2.467252168755457,2.5334817236782445,-0.0662295549227875,0.0136744518685442,1.6565382695832451,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0277353308219183,2.4570351352126023,2.4007644506557755,2.3418283897381578,0.0589360609176177,0.0003697378594215,4.17459950149936,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1916533339400867,0.9729614127170214,False,False,False,0.3996654232072665,True,True,True,False,False,False,0.0,0.013304714009122701,1.8708904067998615
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,mixed_adaptive_topology_response,B,gradient_driven_coupling,forward,0.2,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0801175312851231,2.347284191955556,2.3944083056024383,2.4575894028890106,-0.0631810972865722,0.0145808525743241,2.203765425421583,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0279124366831587,2.347284191955556,2.3254946903320777,2.2718239410143752,0.0536707493177024,0.0003940052367875,4.201516195158135,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1857654618746353,0.9729779012748304,False,False,False,0.3970434949265507,True,True,True,False,False,False,0.0,0.0141868473375366,1.8590725758310436
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,mixed_adaptive_topology_response,B,gradient_driven_coupling,forward,0.2,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0801175312851231,2.347284191955556,2.3944083056024383,2.4575894028890106,-0.0631810972865722,0.0145808525743241,2.203765425421583,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0279124366831587,2.347284191955556,2.3254946903320777,2.2718239410143752,0.0536707493177024,0.0003940052367875,4.201516195158135,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1857654618746353,0.9729779012748304,False,False,False,0.3970434949265507,True,True,True,False,False,False,0.0,0.0141868473375366,1.8590725758310436
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,self_reinforced_transport,C,suppression_sensitive_coupling,forward,0.1,0,0.0,0.0008023551437997,0.0014671411435275,0.0,0.0,0.0,0.006311442395595,2.4135607587745005,2.4135607587745005,2.456846540041107,-0.0432857812666065,0.1486023033860199,1.6951815037752167,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.5992605518603176,2.5992641652595623,-3.613399244706272e-06,0.0019739589269707,1.658979086938456,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1424176252184552,0.9867164984459912,False,False,False,0.3805201610260635,True,True,True,False,False,False,0.0,0.1466283444590492,1.801805255842441
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,stable_synchronization_island,B,suppression_sensitive_coupling,forward,0.1,0,0.0,0.0008023551437997,0.0014671411435275,0.0,0.0,0.0,0.006311442395595,2.4135607587745005,2.4135607587745005,2.456846540041107,-0.0432857812666065,0.1486023033860199,1.6951815037752167,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.5992605518603176,2.5992641652595623,-3.613399244706272e-06,0.0019739589269707,1.658979086938456,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1424176252184552,0.9867164984459912,False,False,False,0.3805201610260635,True,True,True,False,False,False,0.0,0.1466283444590492,1.801805255842441
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,self_reinforced_transport,C,gradient_driven_coupling,forward,0.1,0,0.0,0.0008023551437997,0.0013217344456023,0.0,0.0,0.0,0.006258681922084,2.347284191955556,2.347284191955556,2.410481748987044,-0.0631975570314877,0.1211822442273848,2.0969159641982014,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.5513709641041835,2.551377038675524,-6.074571340164425e-06,0.0017589433772471,1.9509127292239496,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1408952896884798,0.9854851394323726,False,False,False,0.3786366910205581,True,True,True,False,False,False,0.0,0.1194233008501377,1.7828224175388816
